Program TL1 green;Program TL1 yellow;Program TL1 red;Program TL2 green;Program TL2 yellow;Program TL2 red;Program TL3 green;Program TL3 yellow;Program TL3 red;Highway Flow [veh/h];Ramp1 Flow [veh/h];Ramp2 Flow [veh/h];Ramp3 Flow [veh/h];hwLoop10MeanSpeed;hwLoop10VehicleNum;hwLoop11MeanSpeed;hwLoop11VehicleNum;hwLoop20MeanSpeed;hwLoop20VehicleNum;hwLoop21MeanSpeed;hwLoop21VehicleNum;hwLoop30MeanSpeed;hwLoop30VehicleNum;hwLoop31MeanSpeed;hwLoop31VehicleNum;hwLoop40MeanSpeed;hwLoop40VehicleNum;hwLoop41MeanSpeed;hwLoop41VehicleNum;rampLoop1MeanSpeed;rampLoop1VehicleNum;rampLoop2MeanSpeed;rampLoop2VehicleNum;rampLoop3MeanSpeed;rampLoop3VehicleNum;fill
45;5;10;45;5;40;30;5;25;4000;40;40;360;25.517150771576357;1536;30.37309886685757;2424;29.58559154971535;1620;31.81353127748964;2358;28.942585483277348;1740;32.65152651330889;2280;21.285656475993292;1896;31.499048358986528;2532;13.223591209223498;36;12.501826433777717;36;10.184697438212277;360;,,
45;5;10;30;5;25;45;5;40;2000;360;160;360;32.47703992824736;882;35.32516599491852;1260;27.157700841496784;972;35.18274163757942;1536;28.939464461928544;1116;33.863835590730226;1668;24.08928274973391;1374;33.39258569977435;1848;10.16948932299756;354;9.064828381054738;162;8.506867966728924;360;,,
60;5;25;45;5;10;30;5;25;2000;360;160;360;34.41334741295367;852;36.25739752734594;1146;28.51382523796477;1002;36.04848851360411;1350;30.501167634503354;990;34.86927699395016;1542;27.171969576166067;1176;33.38057024347876;1686;9.955658928620874;360;8.902945589685565;162;8.788994865375328;372;,,
30;5;25;60;5;25;45;5;40;2000;360;160;360;33.577566776464636;876;35.62515147633636;1122;28.527937690510413;1050;35.62979864144914;1302;29.31564074538569;978;34.39844553353686;1536;25.89741746541584;1194;34.15190664728828;1692;9.794160942914804;360;11.38768735935413;162;8.568663738808054;354;,,
45;5;40;45;5;10;60;5;25;2000;320;360;400;33.37993874910852;840;35.44138046099362;1158;29.51043980123432;990;35.07125389034998;1350;27.94526270475184;1086;33.63965335858102;1584;25.680533521908025;1248;33.14319827211538;1806;9.829983651252167;336;10.359604078666939;366;9.205552216845449;408;,,
45;5;40;45;5;10;45;5;40;2000;320;360;400;33.746371386623096;876;35.78636388314888;1116;28.62887756965999;1002;35.502423081374175;1332;28.080226180902265;1110;33.693174096870095;1578;25.112164009734094;1242;32.836908996368116;1854;8.457463685377071;324;10.196410087786015;354;9.51087506383406;402;,,
30;5;25;45;5;40;60;5;25;2000;320;360;400;33.57418179531351;804;35.72943616160776;1194;29.539892717584433;996;35.34692871578916;1308;26.81327918848644;1140;33.86707017797407;1542;26.152750861104963;1254;33.34215764733912;1794;8.224459856040054;312;9.911182803033851;366;9.092139104348002;384;,,
60;5;25;60;5;25;45;5;40;2400;160;400;200;34.315335421443535;1008;35.42284173495588;1374;29.60530712274366;1020;34.93709384527873;1536;25.945093819431744;1248;33.70260139810847;1650;26.3892929073511;1278;33.52866999325045;1824;8.826563056617704;186;9.336308908935044;402;9.353476879425926;222;,,
30;5;25;45;5;40;45;5;40;2400;160;400;200;34.675762822697685;972;35.477119287579626;1422;31.021819985240196;1026;35.41005837376929;1536;26.23049985809391;1170;33.43021602834275;1812;27.65231343655035;1320;33.1903215578904;1896;10.88956639103031;162;9.417524099375282;402;9.374188776665656;204;,,
45;5;10;30;5;25;45;5;40;2400;160;400;200;34.61131336199039;990;35.78593818352863;1410;30.610956509241316;1008;35.57220127397091;1554;26.078332299975845;1230;32.92760757359162;1698;27.779038196386306;1236;33.81534068046996;1914;10.384039032890849;162;9.2648971350188;384;9.183895994928623;198;,,
45;5;40;30;5;25;30;5;25;2400;80;120;400;34.03858051500367;984;35.73428499397562;1416;31.645727496023458;978;35.49642898074557;1494;29.619786977967465;1068;34.21400676923753;1584;26.516585860625064;1272;33.90078521624167;1782;11.076356066372297;84;9.39507206335585;144;9.305872022869892;402;,,
60;5;25;45;5;40;45;5;10;2400;80;120;400;34.27119910032923;966;35.695208017116016;1428;31.70626173369366;996;35.48668837395685;1494;30.062569797990353;1038;33.51644251086659;1554;26.67524280630948;1248;33.39273209354838;1722;9.830993873558679;78;10.222039057013742;120;8.463728192560811;396;,,
30;5;25;45;5;10;30;5;25;2400;80;120;400;34.379668318666724;996;35.75668611395013;1404;31.51000601393853;990;35.62061496266914;1488;30.67787986398962;996;34.444697007805246;1596;25.85227848724171;1242;34.23750718723269;1764;13.29240541417385;78;11.269514634688178;120;10.369016684741368;408;,,
30;5;25;45;5;10;45;5;40;3600;160;320;80;30.39963893217392;1362;32.670384951514386;2184;28.336328892495153;1464;33.34535177356656;2220;23.717257071576476;1620;32.78831633548786;2292;28.805899073572107;1614;32.96154910584025;2262;11.121456789245107;162;11.042311484730972;324;9.532750968232689;90;,,
30;5;25;45;5;40;30;5;25;3600;160;320;80;30.105775175464522;1386;33.26328785675153;2190;28.615096936448555;1458;33.30508446832535;2280;23.63515148745698;1728;32.49406000474556;2370;28.48026129886886;1704;32.277787259645265;2442;9.8468687669027;162;11.057540359445024;324;10.555332550230984;78;,,
60;5;25;60;5;25;30;5;25;3600;160;320;80;30.43120870277061;1440;33.480183037393765;2160;28.475152724155166;1524;33.68067726401013;2238;25.560879063903712;1656;32.48616293470847;2376;27.489388968972413;1764;31.926668268190245;2430;9.741494122454059;168;8.084586197975657;318;10.253147207880042;78;,,
60;5;25;60;5;25;45;5;40;3600;40;160;40;29.732149582839895;1416;32.67116515931191;2166;29.87414422615635;1446;33.432507587187004;2202;26.16702191301784;1614;32.4570840033441;2226;27.864645295818843;1620;32.354719775354695;2262;11.696312077496321;48;10.908120812873301;186;11.043907833268532;42;,,
45;5;10;60;5;25;30;5;25;3600;40;160;40;30.80838841290583;1398;32.922980595987426;2208;30.816796300417217;1464;33.63846888325287;2154;26.070793005581933;1632;33.04988305531903;2190;28.558401431960792;1590;32.82046088631977;2244;13.155674581029567;42;9.026911064165118;162;13.640833963969001;42;,,
45;5;40;45;5;40;45;5;10;3600;40;160;40;30.240304048558347;1392;32.58144176544504;2202;30.53643419564954;1452;33.119990862552434;2202;27.65814039631471;1602;32.54286778499428;2184;28.60729146445805;1536;32.47560156411763;2280;13.213137256781167;36;9.99104793191127;168;10.542694845567771;36;,,
60;5;25;45;5;10;45;5;40;3600;400;200;40;31.16818482801113;1440;33.4599563049006;2154;23.48944967814656;1716;33.42247512664022;2244;25.74352995468801;1818;33.0354078286161;2334;28.105897159542454;1782;32.637049031186564;2388;9.196928373954119;396;9.49682716737282;204;12.894994636585738;42;,,
30;5;25;60;5;25;45;5;10;3600;400;200;40;30.31252685330349;1344;33.093093055311655;2232;24.210023105107073;1650;32.407156888091436;2328;25.643332892995076;1782;32.88696274556212;2394;28.8560932059129;1764;32.896958127989755;2442;9.238206664065771;402;11.619232651100969;204;13.249178358214312;42;,,
30;5;25;45;5;10;30;5;25;3600;400;200;40;30.776655795355143;1374;33.468096513671256;2220;23.65739008458886;1662;33.34414815978955;2346;25.678641066677457;1806;33.03670051456999;2388;28.767441356218647;1806;32.691098260689046;2460;9.368227161312152;390;9.191054826973886;198;13.257942547776553;36;,,
30;5;25;60;5;25;30;5;25;3600;120;80;120;31.064271724662746;1428;33.377137723173696;2166;28.3745442318779;1488;33.82980138764214;2250;28.107720385303924;1632;33.534781894044755;2202;26.67385502969894;1692;33.282444601344146;2304;10.372886032433124;138;10.766081093081224;90;9.897817836472388;120;,,
45;5;10;45;5;10;30;5;25;3600;120;80;120;30.344261832163102;1260;32.59527643309334;2316;29.352968587182165;1362;32.808307742618354;2346;28.872875441181286;1584;33.41020184937578;2244;28.06373657927506;1596;33.41802438171075;2304;11.364472207552566;120;12.541721573509847;78;9.963319372926387;120;,,
60;5;25;30;5;25;45;5;10;3600;120;80;120;31.241999130780293;1386;33.55846145850546;2220;29.264323856285227;1440;33.535180561395684;2256;29.92610708094294;1530;33.36004345436118;2244;28.188642831620346;1626;33.05581042018772;2280;13.278743910100669;120;11.548047423065661;78;10.24160582500378;120;,,
45;5;40;45;5;10;60;5;25;400;200;280;40;33.45959397015713;330;35.11930642746473;204;30.153753489369823;474;34.69824575399009;306;29.629965055473686;648;33.071313280829905;576;30.531412660673805;660;34.060763088320925;786;9.704043982939869;198;8.065357331921975;270;13.692356837710095;42;,,
30;5;25;45;5;40;45;5;40;400;200;280;40;34.68560094111688;276;38.30713304980437;120;31.120330474748016;396;36.17553344189496;204;29.651335367449878;534;37.28442726526459;348;33.13223843149724;516;37.54752375469356;414;9.465819545629058;204;10.393333466341383;288;13.08195446184583;42;,,
30;5;25;45;5;40;45;5;40;400;200;280;40;33.858185208453875;288;38.41808377771807;108;30.14229883709638;444;37.207593316363095;144;29.39525818457164;552;34.4260701038223;312;33.14529255035298;564;36.05425973059901;348;8.832178358839741;198;8.190552602317531;270;13.555919041283737;36;,,
45;5;40;45;5;40;30;5;25;400;360;200;200;34.37905005212852;282;38.3922096995505;120;28.21975859361936;420;33.62585503632783;342;30.446394200790184;546;34.9292567472479;426;31.15313606356481;600;35.79382938578508;540;10.207961066081959;366;9.411824504755874;216;9.68434315018331;198;,,
30;5;25;60;5;25;45;5;10;400;360;200;200;34.67959019242414;312;38.33774342784967;84;28.221811111341292;486;34.40045057298117;276;30.050723371727642;528;36.04939408869255;408;29.95650356876341;612;35.90651877925416;534;8.718869493912427;360;9.27532858605995;204;8.21617538613345;204;,,
45;5;10;45;5;10;60;5;25;400;360;200;200;34.09869417820654;270;36.262362009511975;132;28.195043078642527;450;34.95045511681208;294;31.072525158595774;552;35.267486352163914;414;30.879411059561274;618;35.90086955841169;558;9.835481139470366;354;9.34589316177234;198;11.73055746661906;204;,,
45;5;40;45;5;40;45;5;40;4000;80;200;200;27.519172720258556;1548;30.6818324335595;2268;29.939471245047734;1596;32.5629860714222;2244;25.003335186639866;1668;32.85953982541781;2202;25.69231133842614;1686;32.39188996556473;2184;9.981448800679555;96;11.481006145923681;204;9.252287836262436;198;,,
60;5;25;45;5;40;30;5;25;4000;80;200;200;28.17222808776964;1566;31.52095498824465;2436;29.87679691610854;1674;32.732869635321734;2454;26.24811538043066;1872;33.128716627438266;2406;25.367820561745408;1890;32.716519195423956;2568;10.250249443977479;78;9.135422328267504;204;9.338189422170103;204;,,
30;5;25;30;5;25;30;5;25;4000;80;200;200;27.715278346540984;1542;31.358885163100837;2418;28.890228398967242;1578;32.45381755143318;2478;25.25362760643785;1836;32.65317662203254;2424;24.39641098804808;1920;33.02026318951352;2538;12.980021046534018;78;9.066982390807931;198;7.78781620979774;198;,,
45;5;40;45;5;40;45;5;10;4000;160;240;240;27.083295397576244;1584;31.37776370135121;2424;27.501989947392385;1710;32.27228736187076;2454;25.059600196908008;1926;31.6276305663567;2466;23.07649052871028;2046;31.601095627419145;2580;11.591530017091246;162;8.181841072405073;246;8.224928028516468;246;,,
60;5;25;45;5;40;30;5;25;4000;160;240;240;29.400488744581487;1524;31.4744441511368;2472;27.768290665757625;1656;32.37589203258776;2496;23.93925460999706;1866;31.95830252800773;2490;23.03749486688909;2034;32.23746278180299;2556;8.200622639111028;162;8.147640612472792;246;11.40835583057513;246;,,
30;5;25;45;5;40;45;5;10;4000;160;240;240;28.373585468654756;1488;31.372192916920856;2460;26.731095887317952;1632;32.43618685233107;2514;24.536534321036914;1866;32.660515958356534;2556;25.063882670252084;2034;32.458247080226585;2628;11.175552780483008;162;8.449581046394597;234;8.61665694305014;240;,,
60;5;25;45;5;10;45;5;10;2000;160;40;160;33.08147315482924;912;34.80131352547178;1224;29.89156376604405;984;35.2520281228836;1338;30.151485475831272;978;34.78633458424219;1512;27.947818707927823;1122;34.26920557787368;1692;9.444226681306528;168;10.210031932285778;54;10.987018304981728;168;,,
30;5;25;45;5;40;45;5;40;2000;160;40;160;33.61832743483132;852;36.420325208518896;1146;30.904158798545062;894;36.485489950603416;1266;31.762205727063037;864;35.19509346229502;1344;28.88841874796268;924;34.2600159113249;1440;10.043621284391397;162;12.331165734858375;42;11.7064073000664;162;,,
45;5;10;45;5;40;45;5;10;2000;160;40;160;33.44826066428897;876;35.780120761700225;1128;31.023385372698012;900;35.5760752043985;1242;31.205866341636717;864;34.36714299341154;1332;27.747324553847527;936;33.249213305735964;1404;10.295478127150345;162;13.028655659114944;36;7.963041363533536;162;,,
45;5;40;60;5;25;60;5;25;2000;120;400;80;34.10453881623933;858;36.0589416632685;1134;31.60669447989923;888;36.47104816535171;1236;28.04974809093916;1092;34.731774172731356;1416;30.2436718406871;1014;34.404535342946126;1566;13.205795315792587;126;9.460539467335913;396;10.02217755920211;96;,,
45;5;10;45;5;40;30;5;25;2000;120;400;80;33.45383525110337;840;35.64669254916959;1164;31.82244507853702;936;36.05951202833819;1176;25.90944429199138;1032;34.22943538988637;1476;30.415028446583463;990;34.078317851121525;1626;10.708628916840972;120;9.329469605438325;402;13.42166060937516;78;,,
45;5;10;45;5;40;60;5;25;2000;120;400;80;33.53893241520388;894;35.72153449736569;1110;31.00359102388453;864;35.87846156105351;1248;27.00023222344564;1080;33.983278560530856;1416;30.027948875235225;996;34.23190777792699;1596;12.86897148215478;120;9.215757435981926;384;10.478699639570427;78;,,
30;5;25;45;5;10;45;5;10;3200;200;240;360;32.33470730829203;1230;34.21262677324079;1908;28.369217277232654;1278;34.19040711616213;2052;24.431779903502658;1506;33.4107992820272;2016;24.74455815573177;1584;33.399378842560964;2184;11.859438334271141;198;8.455869028046704;264;10.088161575304115;360;,,
45;5;10;30;5;25;30;5;25;3200;200;240;360;31.83214011013513;1254;33.68085361977703;1950;27.9732424242423;1344;33.77565289854411;2046;25.92307127212702;1422;32.876511226991575;2190;23.750216588458475;1698;32.3363690778101;2304;9.030931190234318;204;11.547430415500202;240;10.15652834384491;360;,,
45;5;10;60;5;25;30;5;25;3200;200;240;360;32.088058545318674;1206;34.38172135911952;1980;27.651718554286788;1326;34.148501172696925;2082;26.80546916793434;1470;33.17270649660238;2166;24.427835697428158;1662;32.66045831176672;2322;11.704478131069168;198;8.521975447246739;240;8.263165813095714;360;,,
45;5;10;60;5;25;60;5;25;3200;80;120;160;32.5160479904023;1266;34.26208161846914;1920;30.590824091920645;1320;34.41024424890845;1950;29.547746143332514;1362;33.560534174059676;2034;27.025512564584876;1386;33.18431642376678;2202;11.09900803983484;84;10.630442273566072;126;8.075932736015298;174;,,
30;5;25;60;5;25;45;5;10;3200;80;120;160;32.57529234647784;1296;34.22710785353172;1908;30.643328144924695;1338;34.5969195282643;1944;28.864300533214966;1362;33.36773071657125;2058;28.019948530697317;1386;33.21184159115614;2172;11.303975739503946;78;10.919938528333144;120;10.033388390800784;162;,,
45;5;40;30;5;25;45;5;10;3200;80;120;160;31.685683756052526;1200;33.96592027725437;1974;30.630822952398795;1206;34.083930805796534;2058;29.138960702860174;1374;33.53479519082538;2028;28.74887255670106;1470;33.24042867269372;2088;13.546577668368165;78;10.900428761696705;120;11.532422358965434;168;,,
30;5;25;30;5;25;45;5;10;1200;200;280;160;33.94000180002465;612;36.556618180262156;666;30.968688169873726;762;36.87307140349516;738;28.488180740463974;864;35.27521437351594;1020;28.518795024324575;882;34.59723634261155;1248;9.394653467263407;198;8.269062320150892;270;11.775524389735663;162;,,
60;5;25;60;5;25;60;5;25;1200;200;280;160;34.17290352949207;564;37.04354572843731;636;31.303760254077673;678;36.91590401408749;720;30.212779947744327;816;36.060616245723885;852;30.606991750122802;792;36.00436262679038;1074;9.39363209150863;204;7.840990091112565;282;11.853242909928248;162;,,
45;5;10;45;5;40;45;5;40;1200;200;280;160;33.94987638222794;552;36.93663536378655;642;31.127662066101422;678;36.93910589703139;714;29.267012109029835;756;35.768247871935124;918;29.285057522534597;756;35.24608543648235;1056;8.81690476819652;198;9.34614316551812;282;10.468383330436387;168;,,
45;5;40;45;5;10;45;5;10;1200;160;280;400;34.395959261867425;576;37.252270031160904;624;31.641489292165257;612;36.80305206849178;756;29.494380062709357;798;36.2831807496346;858;28.148032608843472;912;35.50285827729417;1134;11.18609527881855;168;8.739968309178957;288;9.31936270049093;402;,,
45;5;40;45;5;40;45;5;10;1200;160;280;400;34.396819202347054;612;37.4788618354836;588;32.163045218194824;744;37.871375271150086;624;30.05669549954874;744;36.284221629283614;882;28.224279309566747;912;35.65741675319199;1134;7.877717638072571;162;11.087900648509818;276;10.720291809374283;402;,,
60;5;25;45;5;40;45;5;10;1200;160;280;400;33.74537301559745;576;37.1184284666626;618;31.48630313362887;684;37.28193853410877;666;29.3937716376025;774;36.056325068953896;870;28.24333539403827;882;35.250117305440924;1140;7.947320630054334;162;8.43895576581035;270;10.502511700878857;402;,,
60;5;25;45;5;40;45;5;40;4000;240;280;280;26.212225418117413;1554;28.441463522958212;2262;26.442433407014253;1728;31.60489531737568;2352;23.078340225341474;1848;31.226544008118925;2286;22.444733983477533;1836;31.880627996936827;2394;10.080888412437256;252;8.384812396080626;288;11.210101952253227;276;,,
30;5;25;30;5;25;60;5;25;4000;240;280;280;27.343643740907055;1572;31.408229417907194;2412;25.629767138365654;1734;31.984780096009636;2502;22.907433342803433;1956;31.895559628229247;2562;22.16268278593499;2124;31.455229239633297;2616;9.795189430863934;240;8.453578956472452;276;8.09737977860847;276;,,
30;5;25;45;5;10;45;5;40;4000;240;280;280;26.24701445226933;1596;30.07351788730594;2388;25.13441947073771;1788;31.367724362920224;2418;21.693641156606617;1980;31.936123429358453;2502;20.406261512214993;2160;31.61475920187925;2640;10.008351667074624;240;8.220554508531462;276;9.904394556909397;276;,,
45;5;10;60;5;25;45;5;40;4000;120;400;200;26.98172298005734;1698;30.05437110908192;2280;28.4686963303396;1740;31.662413638627758;2364;21.87740616556626;2052;31.508532204271646;2478;23.720681386514496;2088;31.59020127247503;2628;10.919199459432402;126;10.579546586754011;408;8.764116905385976;210;,,
30;5;25;45;5;10;45;5;40;4000;120;400;200;27.04968300932063;1680;31.038388040019534;2286;29.06927658082206;1812;32.45007430643981;2316;21.154827810950785;2082;32.46041721044236;2448;22.918378772123223;2058;31.160004417270954;2688;13.598493250330908;120;9.519569182393058;402;8.96357395197755;204;,,
60;5;25;45;5;40;45;5;10;4000;120;400;200;28.413334950322557;1602;30.91550964397716;2394;28.11051911755883;1668;32.320834994938096;2436;19.912988481917107;1998;32.888450636156506;2538;23.812848425417474;2124;32.57339818944153;2616;11.110552429639217;120;10.590370017550175;396;8.661867298630561;198;,,
45;5;40;60;5;25;30;5;25;3200;120;120;40;32.224446773465026;1356;33.9063962845807;1914;30.290982623715493;1398;33.92782571429972;2010;26.325488708537186;1512;33.205227262304334;2070;29.611141298832543;1500;33.216135824986786;2202;11.28501165981315;120;11.35593375216627;126;11.663197025872101;48;,,
60;5;25;45;5;40;60;5;25;3200;120;120;40;31.985248506429134;1248;33.898065397516724;1932;29.631205625787263;1326;33.87578324729185;1980;28.66166990371427;1428;33.11860083007112;1998;29.1948460941114;1374;33.2060249297872;2052;11.378856248062451;120;11.297939870079093;120;9.358917130202457;42;,,
30;5;25;45;5;40;60;5;25;3200;120;120;40;31.58675431784081;1272;34.17611614949878;1932;29.519782587491427;1332;34.40457264264818;1968;29.081270499743045;1380;33.581952531417535;2064;29.732752929986752;1374;32.03489045941955;2124;10.879580888421923;120;11.026974732408235;120;12.92325119783999;36;,,
45;5;10;60;5;25;30;5;25;3200;80;400;240;32.49805436235923;1254;33.982369590355425;1944;31.07460628414999;1290;34.822943063016176;1992;23.995445301491756;1554;33.16734577493739;2100;25.193904249367936;1602;32.72859124774362;2286;12.765799635227992;84;9.376096653565684;396;10.366687574127301;240;,,
45;5;40;45;5;10;60;5;25;3200;80;400;240;32.07569950052636;1236;33.84647951450475;1968;30.69127484978999;1326;34.421229441020465;1956;25.09257011450011;1464;32.44153774844138;2190;25.530446418262795;1656;33.10525608605478;2262;10.788789321582774;78;9.359709451892487;402;8.563891631569884;240;,,
45;5;40;60;5;25;45;5;40;3200;80;400;240;32.10791642738491;1242;34.273488137050094;1950;30.14481648569166;1254;34.52399630971461;2022;23.42783741803296;1572;32.50322257275242;2124;25.52700493542009;1608;32.19355869974519;2286;10.03908476538724;78;10.694796519414998;396;9.88526011734904;246;,,
45;5;40;45;5;40;60;5;25;1200;160;320;280;34.331206971827704;606;37.02997696216287;660;31.740587766901555;714;37.44760202184411;738;28.85412400006371;876;34.837121884189905;1038;28.147774917192734;1020;34.96171746048352;1290;8.246669348428444;162;9.57351945240169;324;8.313197171139318;276;,,
45;5;10;30;5;25;60;5;25;1200;160;320;280;33.964174483327554;570;37.40134595291893;624;31.24024961828953;696;37.23483097265791;672;29.60512271519549;816;36.07224814742641;852;28.544918964884936;804;35.53815913447631;1170;7.810528276882508;162;8.751891420117538;330;9.523678167793967;276;,,
30;5;25;45;5;10;60;5;25;1200;160;320;280;33.85620775816163;552;36.76257860762334;642;31.38320733670846;642;37.12319549174078;720;28.86001836170371;786;35.90911313855004;900;28.84421216362485;792;34.928592162923756;1194;11.364471572143275;162;7.8796762201136294;324;9.713298966127535;276;,,
60;5;25;60;5;25;45;5;40;1200;280;40;200;33.969507160793746;534;37.476136400593084;666;30.339758061606002;750;37.47269075922488;726;32.02828254320943;702;36.69340120352664;840;30.12590476303703;750;35.65570678615931;978;9.935148516611655;282;10.625802423027123;54;9.470926974527021;210;,,
30;5;25;45;5;40;60;5;25;1200;280;40;200;34.116762697772835;570;36.667293514793286;624;30.201489536493465;708;36.71511866598711;762;32.55095689542847;726;36.35042178920061;786;30.16857746139825;738;35.44272910691639;972;9.387627871056935;276;13.240113338686978;42;9.336380588642863;204;,,
60;5;25;30;5;25;45;5;40;1200;280;40;200;34.315961267135215;576;36.52225140675783;618;29.990196893729923;678;36.89790830728737;792;32.73648985145081;738;36.620518398836126;774;29.557533259088345;732;35.751416323617;978;9.302604833140718;276;13.998994633932645;36;9.24140401933507;198;,,
30;5;25;45;5;10;45;5;40;2400;200;280;80;33.763256858152324;990;35.01250968406682;1362;30.230214859977373;1080;34.87308508958976;1476;27.142500526705025;1104;33.56395351792192;1632;28.763463282769255;1104;33.67344673958397;1644;9.626556976997803;210;7.801083319353822;270;9.442792450089645;90;,,
60;5;25;45;5;40;60;5;25;2400;200;280;80;34.48530741155873;996;35.87613988186265;1398;30.15478293929754;1020;35.722755664023886;1572;28.740183390496266;1146;34.34602908879756;1728;29.88618295080366;1116;34.649225861240105;1830;9.144716481159824;204;10.697992513150334;282;10.497650400701177;78;,,
60;5;25;30;5;25;30;5;25;2400;200;280;80;33.83906555539045;996;35.57873522954457;1392;29.317724086424448;1050;35.42328976453882;1548;27.480530988254575;1104;34.29617873805713;1770;29.194533456725203;1098;34.20466044879374;1842;9.0347444132975;198;8.132770378483972;270;13.144756908389322;78;,,
45;5;10;30;5;25;60;5;25;2400;160;280;200;34.36318070008215;948;35.67532545829599;1452;30.7774020417029;978;35.34264981008269;1590;27.298457924146994;1122;33.91430217282445;1722;27.810637801853836;1182;34.44908540214531;1836;9.575220198794176;168;7.738982791871067;288;8.502481389923767;198;,,
30;5;25;30;5;25;30;5;25;2400;160;280;200;34.32954184454512;1020;36.004726208888385;1380;30.871986477599517;1020;35.841017845074255;1536;28.35559900122961;1164;34.06629277780321;1662;27.78032443028532;1224;34.12942968592656;1866;11.3148814231761;168;7.9918537920065;282;9.283408129372326;204;,,
30;5;25;60;5;25;60;5;25;2400;160;280;200;34.43081799178365;996;35.814294577573044;1398;30.792263732339084;984;35.678726540612935;1584;26.634703161891906;1062;34.117657389520616;1782;29.11777149168029;1176;34.477683633800474;1848;9.90427741873334;162;7.716776877456515;288;7.9617659590981;198;,,
45;5;10;30;5;25;45;5;10;3600;400;80;160;30.863448202191798;1428;33.054912737365;2124;22.8136182649606;1632;32.80327308201889;2280;29.20496783746308;1632;33.60284705421534;2268;26.85731358200407;1656;33.10976286758659;2334;10.013258864752016;396;12.623048024362884;90;10.94792270003356;168;,,
30;5;25;60;5;25;60;5;25;3600;400;80;160;31.148508186040196;1380;33.77451671745338;2202;23.318044541518727;1644;33.42560919545308;2322;27.793323319467923;1686;33.19095680220875;2358;25.874424423959265;1752;32.65166295050447;2484;10.427699000987554;402;9.65087371849624;78;11.575625878948424;162;,,
30;5;25;45;5;40;45;5;10;3600;400;80;160;30.448841646613264;1386;32.54279075986791;2184;23.139250242401545;1662;32.80048310223307;2310;29.174470677717206;1722;33.1583070246325;2358;26.486572508608287;1752;33.15178355799177;2430;9.344826913914517;396;12.95818119147993;78;9.49010570762253;168;,,
60;5;25;45;5;10;45;5;40;3600;80;240;240;30.907884431573624;1416;33.01543297596648;2196;29.482179653713;1500;33.24486360174262;2226;25.63259485349256;1638;32.769727123532405;2316;23.97828796934981;1794;32.88040656841072;2394;10.767471581125973;102;8.679374501630504;240;11.4809880340102;246;,,
45;5;40;45;5;40;60;5;25;3600;80;240;240;31.345159824214463;1440;33.642982862521585;2142;29.576095042449605;1488;33.82454809016908;2184;25.380704503074895;1614;33.136564368552825;2298;23.4669017800384;1806;33.0930058336197;2376;13.364001315550835;78;11.845614455155156;240;8.354868057433645;240;,,
45;5;10;30;5;25;45;5;40;3600;80;240;240;30.54153310642048;1386;32.553894714012785;2202;30.525194001286863;1440;33.51932425408573;2226;26.990155777268722;1608;33.11572739157701;2304;25.24815129933028;1722;32.64554098778646;2448;9.426970117570328;78;8.314082579099034;234;9.77587942338219;240;,,
45;5;10;30;5;25;60;5;25;800;400;200;280;34.24641722320135;420;36.1952690193255;492;28.99637070438955;618;34.88354680302714;732;29.73505059489822;804;34.23674208331652;888;26.945420700768615;978;33.652478380111305;1164;10.896322520717192;396;8.080080239842072;210;8.276319279809206;282;,,
30;5;25;45;5;10;45;5;40;800;400;200;280;34.819359315867814;372;37.45291099575061;426;29.565448809120948;642;37.32691502947623;552;30.96074015643353;654;36.6491229718174;732;29.90577450366674;744;35.85323886806775;930;10.475793694953445;402;8.197182957082049;204;10.156565912654171;276;,,
30;5;25;45;5;40;45;5;10;800;400;200;280;34.1081330814673;390;37.32176488277452;408;29.199954880799314;606;35.468451135289996;582;30.466903912192237;696;36.190156609028406;714;29.504909984311272;774;35.48564642589247;888;9.43678379975173;396;11.403345232241866;204;8.231782605319127;270;,,
30;5;25;30;5;25;45;5;40;800;80;320;400;33.10242654719645;480;37.899894943555935;318;32.35906348591242;606;38.32406592725596;300;29.702270538842644;654;34.75564878273513;564;27.07859132611721;804;35.288146487800276;852;11.254671488465878;102;8.749517886928857;324;10.483627401129427;414;,,
45;5;10;45;5;10;45;5;40;800;80;320;400;34.321240583403934;432;37.5121623439522;366;33.14129905172976;570;38.422241467168746;312;28.844301852084396;654;35.511181517180866;546;28.149547927610353;786;35.01076381293501;810;13.362648911364554;78;7.765543323344451;330;8.918255755669007;402;,,
45;5;40;45;5;40;45;5;40;800;80;320;400;34.687976631171814;390;37.39279154440829;408;33.70994895145276;522;37.72135687887463;354;29.05914349780708;636;35.84347274699972;582;28.37278129684314;786;35.5329589227227;816;11.294718769761245;78;10.499295594683728;336;9.233103246219324;384;,,
45;5;40;45;5;40;30;5;25;4000;400;360;200;26.667398094172874;1524;29.91822486186722;2304;23.33222330702172;1812;31.231733135246493;2358;20.54492852821512;1896;30.87913738416274;2346;24.900339721578302;1848;32.55452419960147;2340;9.462530909742775;396;8.996263027847508;360;9.409144646494214;222;,,
45;5;40;30;5;25;45;5;10;4000;400;360;200;26.4559894147943;1608;29.732409313321536;2382;24.236210357994608;1872;30.699178701168005;2502;22.941932361854633;2172;31.838129689977595;2592;22.447334436257382;2232;31.37020878849977;2736;8.886922465873388;402;8.447836742244899;360;8.080055705548949;204;,,
